1,MBC,2024파리올림픽,13.6,2024.08.04
2,MBC,MBC뉴스데스크,9.6,2024.08.04
3,SBS,SBS파리2024,8.7,2024.08.04
4,SBS,SBS8뉴스,7.7,2024.08.04
5,MBC,2024파리올림픽,7.0,2024.08.04
6,SBS,SBS파리2024,6.9,2024.08.04
7,SBS,SBS파리2024,6.8,2024.08.04
8,KBS2,여기는파리,6.3,2024.08.04
9,KBS1,전국노래자랑,6.2,2024.08.04
10,SBS,TV동물농장,5.5,2024.08.04
11,SBS,SBS파리2024,4.9,2024.08.04
12,KBS2,여기는파리,4.4,2024.08.04
13,KBS1,KBS9시뉴스,3.9,2024.08.04
14,MBC,출발비디오여행,3.8,2024.08.04
15,KBS1,TV쇼진품명품,3.7,2024.08.04
16,KBS1,박원숙의같이삽시다<재>,3.6,2024.08.04
16,KBS1,한국인의밥상<재>,3.6,2024.08.04
18,MBC,신비한TV서프라이즈,3.5,2024.08.04
18,KBS1,KBS뉴스(12:00),3.5,2024.08.04
20,SBS,SBS파리2024,3.4,2024.08.04
