1,KBS1,일일드라마(결혼하자맹꽁아),11.8,2024.11.29
2,SBS,금토드라마(열혈사제2),11.6,2024.11.29
3,KBS2,일일드라마(스캔들),9.5,2024.11.29
4,KBS1,인간극장,8.8,2024.11.29
5,KBS1,KBS9시뉴스,7.4,2024.11.29
5,KBS1,아침마당,7.4,2024.11.29
7,MBC,나혼자산다,7.1,2024.11.29
8,KBS1,6시내고향,6.6,2024.11.29
9,MBC,금토드라마(지금거신전화는),6.0,2024.11.29
10,MBC,MBC뉴스데스크,5.8,2024.11.29
10,KBS1,KBS뉴스광장2부,5.8,2024.11.29
12,KBS2,청룡영화상2부,5.7,2024.11.29
13,SBS,궁금한이야기Y,5.1,2024.11.29
14,KBS1,KBS뉴스930,4.8,2024.11.29
14,KBS1,KBS뉴스7,4.8,2024.11.29
16,MBC,일일드라마(친절한선주씨),4.5,2024.11.29
17,SBS,SBS8뉴스,3.6,2024.11.29
17,KBS2,청룡영화상1부,3.6,2024.11.29
19,KBS2,2TV생생정보,3.4,2024.11.29
20,KBS1,박원숙의같이삽시다스페셜,3.3,2024.11.29
