1,KBS1,일일드라마(결혼하자맹꽁아),11.4,2024.10.14
2,KBS2,일일드라마(스캔들),8.8,2024.10.14
3,KBS1,KBS9시뉴스,8.6,2024.10.14
4,KBS1,인간극장,7.9,2024.10.14
5,MBC,일일드라마(용감무쌍용수정),6.7,2024.10.14
6,MBC,MBC뉴스데스크,6.6,2024.10.14
7,KBS1,6시내고향,6.2,2024.10.14
8,KBS1,아침마당,6.0,2024.10.14
9,KBS1,진주시민과함께하는가요무대,5.8,2024.10.14
10,MBC,푹쉬면다행이야,5.2,2024.10.14
11,KBS1,KBS뉴스광장2부,5.0,2024.10.14
11,KBS1,우리말겨루기,5.0,2024.10.14
13,KBS2,2TV생생정보,4.6,2024.10.14
14,SBS,동상이몽2너는내운명,4.5,2024.10.14
15,KBS1,KBS뉴스7,4.4,2024.10.14
16,SBS,SBS8뉴스,4.3,2024.10.14
17,SBS,생활의달인,3.9,2024.10.14
18,KBS1,KBS뉴스930,3.7,2024.10.14
19,KBS1,KBS뉴스5,3.0,2024.10.14
19,KBS1,KBS뉴스광장1부,3.0,2024.10.14
