1,KBS1,일일드라마(수지맞은우리),12.6,2024.08.14
2,KBS1,인간극장,8.5,2024.08.14
3,KBS2,일일드라마(스캔들),7.7,2024.08.14
4,KBS1,아침마당,7.5,2024.08.14
5,KBS1,KBS9시뉴스,6.9,2024.08.14
6,KBS1,KBS뉴스광장2부,5.8,2024.08.14
7,MBC,MBC뉴스데스크,5.4,2024.08.14
8,MBC,일일드라마(용감무쌍용수정),5.3,2024.08.14
9,MBC,황금어장라디오스타,5.0,2024.08.14
10,KBS1,6시내고향,4.7,2024.08.14
10,SBS,골때리는그녀들세계관의확장,4.7,2024.08.14
12,SBS,SBS8뉴스,4.1,2024.08.14
13,KBS1,KBS뉴스930,4.0,2024.08.14
14,KBS1,생로병사의비밀,3.1,2024.08.14
15,KBS2,2TV생생정보,3.0,2024.08.14
15,KBS1,KBS뉴스광장1부,3.0,2024.08.14
15,KBS1,KBS뉴스7,3.0,2024.08.14
18,KBS1,광복절기획우리집금송아지,2.8,2024.08.14
19,KBS1,KBS뉴스12,2.7,2024.08.14
19,SBS,모닝와이드3부,2.7,2024.08.14
