1,KBS1,일일드라마(결혼하자맹꽁아),14.5,2025.03.10
2,KBS2,일일드라마(신데렐라게임),11.1,2025.03.10
3,KBS1,인간극장,8.4,2025.03.10
4,KBS1,KBS9시뉴스,7.7,2025.03.10
5,MBC,MBC뉴스데스크,7.0,2025.03.10
6,KBS1,아침마당,6.4,2025.03.10
6,KBS1,6시내고향,6.4,2025.03.10
8,MBC,일일드라마(친절한선주씨),5.7,2025.03.10
9,MBC,푹쉬면다행이야,5.5,2025.03.10
10,KBS1,우리말겨루기,5.4,2025.03.10
11,KBS1,KBS뉴스광장2부,5.1,2025.03.10
12,KBS1,가요무대,4.9,2025.03.10
13,KBS1,KBS뉴스7,4.8,2025.03.10
14,KBS2,2TV생생정보,4.5,2025.03.10
15,KBS1,KBS뉴스930,3.9,2025.03.10
16,SBS,동상이몽2너는내운명,3.8,2025.03.10
17,SBS,생활의달인,3.6,2025.03.10
18,SBS,SBS8뉴스,3.2,2025.03.10
19,KBS1,KBS뉴스5,2.9,2025.03.10
20,MBC,MBC뉴스투데이2부,2.5,2025.03.10
