1,KBS1,일일드라마(결혼하자맹꽁아),11.6,2024.11.21
2,KBS2,일일드라마(스캔들),8.9,2024.11.21
3,KBS1,인간극장,7.7,2024.11.21
4,KBS1,KBS9시뉴스,6.3,2024.11.21
4,KBS1,6시내고향,6.3,2024.11.21
6,KBS1,아침마당,5.8,2024.11.21
7,MBC,MBC뉴스데스크,5.5,2024.11.21
8,MBC,일일드라마(친절한선주씨),5.1,2024.11.21
9,KBS1,KBS뉴스광장2부,5.0,2024.11.21
10,MBC,실화탐사대,4.3,2024.11.21
11,KBS1,KBS뉴스930,4.2,2024.11.21
11,KBS1,한국인의밥상,4.2,2024.11.21
13,KBS1,KBS뉴스7,3.9,2024.11.21
14,SBS,와진짜세상에이런일이,3.8,2024.11.21
15,KBS2,2TV생생정보,3.7,2024.11.21
16,SBS,SBS8뉴스,3.6,2024.11.21
17,KBS2,박원숙의같이삽시다,3.2,2024.11.21
17,KBS2,수목드라마(페이스미),3.2,2024.11.21
17,KBS1,KBS뉴스5,3.2,2024.11.21
20,SBS,꼬리에꼬리를무는그날이야기,3.0,2024.11.21
