1,KBS2,특별기획주말드라마(다리미패밀리),17.4,2025.01.04
2,MBC,MBC뉴스데스크,8.7,2025.01.04
3,MBC,금토드라마(지금거신전화는),8.6,2025.01.04
4,KBS1,동네한바퀴,6.9,2025.01.04
5,KBS2,살림하는남자들,6.8,2025.01.04
6,SBS,금토드라마(나의완벽한비서),6.5,2025.01.04
7,KBS1,KBS9시뉴스,5.9,2025.01.04
8,SBS,그것이알고싶다,5.2,2025.01.04
9,KBS1,동행,5.0,2025.01.04
10,KBS1,인간극장,4.7,2025.01.04
11,KBS1,시니어토크쇼황금연못,4.6,2025.01.04
11,KBS1,남북의창,4.6,2025.01.04
13,KBS1,KBS뉴스(19:00),4.5,2025.01.04
14,MBC,놀면뭐하니스페셜,4.2,2025.01.04
15,KBS1,KBS뉴스(09:20),4.0,2025.01.04
15,KBS1,숨터스페셜,4.0,2025.01.04
15,KBS2,특별기획주말드라마(다리미패밀리<재>),4.0,2025.01.04
18,MBC,MBC뉴스특보,3.8,2025.01.04
19,KBS1,동물의왕국,3.7,2025.01.04
20,KBS1,KBS뉴스광장2부,3.6,2025.01.04
