1,KBS1,일일드라마(결혼하자맹꽁아),11.6,2024.11.12
2,KBS2,일일드라마(스캔들),8.7,2024.11.12
3,KBS1,인간극장,7.7,2024.11.12
4,KBS1,KBS9시뉴스,7.2,2024.11.12
5,MBC,일일드라마(용감무쌍용수정),6.9,2024.11.12
6,MBC,MBC뉴스데스크,6.7,2024.11.12
7,KBS1,6시내고향,6.2,2024.11.12
8,SBS,신발벗고돌싱포맨,5.8,2024.11.12
9,KBS1,아침마당,5.3,2024.11.12
10,KBS1,KBS뉴스광장2부,4.6,2024.11.12
11,SBS,SBS8뉴스,3.9,2024.11.12
11,KBS1,KBS뉴스7,3.9,2024.11.12
13,KBS2,2TV생생정보,3.8,2024.11.12
14,KBS1,KBS뉴스930,3.5,2024.11.12
15,KBS1,이웃집찰스,3.1,2024.11.12
15,KBS1,동물의왕국,3.1,2024.11.12
17,KBS1,KBS뉴스5,2.9,2024.11.12
17,MBC,PD수첩,2.9,2024.11.12
19,MBC,오늘N,2.6,2024.11.12
20,SBS,틈만나면,2.5,2024.11.12
