1,SBS,금토드라마(지옥에서온판사),11.0,2024.10.11
2,KBS1,일일드라마(결혼하자맹꽁아),10.3,2024.10.11
3,KBS2,일일드라마(스캔들),8.8,2024.10.11
4,KBS1,KBS9시뉴스,7.5,2024.10.11
5,KBS1,인간극장,7.2,2024.10.11
5,MBC,나혼자산다,7.2,2024.10.11
7,MBC,일일드라마(용감무쌍용수정),6.0,2024.10.11
7,KBS1,아침마당,6.0,2024.10.11
9,MBC,MBC뉴스데스크,5.9,2024.10.11
10,MBC,금토드라마(이토록친밀한배신자),5.6,2024.10.11
11,KBS1,KBS뉴스광장2부,4.5,2024.10.11
12,SBS,궁금한이야기Y,4.3,2024.10.11
13,KBS2,2TV생생정보,3.8,2024.10.11
14,KBS1,KBS스포츠(GYEONGNAM2024전국체육대회개막식),3.4,2024.10.11
15,SBS,SBS8뉴스,3.3,2024.10.11
15,KBS2,신상출시편스토랑,3.3,2024.10.11
17,KBS1,KBS뉴스930,3.2,2024.10.11
18,KBS1,SINCE1983추적60분,2.9,2024.10.11
18,MBC,오늘N,2.9,2024.10.11
20,MBC,MBC뉴스투데이2부,2.8,2024.10.11
