1,KBS1,일일드라마(결혼하자맹꽁아),14.8,2025.03.04
2,KBS2,일일드라마(신데렐라게임),12.2,2025.03.04
3,KBS1,인간극장,8.9,2025.03.04
4,MBC,MBC뉴스데스크,8.2,2025.03.04
5,KBS1,KBS9시뉴스,7.6,2025.03.04
6,KBS1,아침마당,6.5,2025.03.04
7,MBC,일일드라마(친절한선주씨),6.2,2025.03.04
8,KBS1,6시내고향,6.1,2025.03.04
9,SBS,신발벗고돌싱포맨,5.5,2025.03.04
10,KBS1,KBS뉴스광장2부,5.0,2025.03.04
11,KBS2,2TV생생정보,4.6,2025.03.04
12,KBS1,KBS뉴스7,4.3,2025.03.04
13,MBC,PD수첩,4.0,2025.03.04
13,KBS1,KBS뉴스930,4.0,2025.03.04
15,SBS,SBS8뉴스,3.5,2025.03.04
15,MBC,질문들,3.5,2025.03.04
17,KBS1,이웃집찰스,3.4,2025.03.04
18,KBS1,KBS뉴스5,3.0,2025.03.04
19,KBS2,스모킹건,2.9,2025.03.04
20,KBS1,동물의왕국,2.8,2025.03.04
