1,KBS1,일일드라마(수지맞은우리),13.5,2024.08.15
2,KBS2,일일드라마(스캔들),8.2,2024.08.15
3,KBS1,인간극장,7.5,2024.08.15
4,KBS1,아침마당,6.7,2024.08.15
5,KBS1,KBS9시뉴스,6.2,2024.08.15
6,MBC,MBC뉴스데스크,6.0,2024.08.15
7,MBC,일일드라마(용감무쌍용수정),5.7,2024.08.15
8,MBC,실화탐사대,5.0,2024.08.15
9,KBS1,KBS뉴스930,4.9,2024.08.15
10,KBS1,한국인의밥상,4.4,2024.08.15
10,KBS1,KBS뉴스광장2부,4.4,2024.08.15
12,KBS1,6시내고향,4.3,2024.08.15
13,KBS2,박원숙의같이삽시다,4.2,2024.08.15
14,SBS,SBS8뉴스,4.1,2024.08.15
14,KBS1,광복절경축식,4.1,2024.08.15
16,KBS1,KBS뉴스7,3.9,2024.08.15
17,KBS2,2TV생생정보,3.7,2024.08.15
18,MBC,구해줘홈즈,3.6,2024.08.15
18,SBS,과몰입인생사2,3.6,2024.08.15
20,KBS1,KBS뉴스(12:00),3.1,2024.08.15
