1,KBS1,일일드라마(수지맞은우리),13.6
2,KBS1,KBS9시뉴스,8.5
3,KBS1,인간극장,8.2
4,KBS2,일일드라마(스캔들),7.1
5,KBS1,아침마당,6.4
6,KBS1,KBS뉴스광장2부,5.8
7,SBS,SBS뉴스특보,5.7
7,MBC,푹쉬면다행이야,5.7
7,KBS1,가요무대,5.7
10,KBS1,우리말겨루기,5.5
11,KBS1,6시내고향,5.2
12,MBC,일일드라마(용감무쌍용수정),5.1
13,SBS,동상이몽2너는내운명,5.0
14,MBC,MBC뉴스데스크,4.8
15,SBS,동상이몽2너는내운명,4.3
16,SBS,생활의달인,4.1
17,SBS,SBS8뉴스,4.0
18,KBS1,KBS뉴스930,3.7
19,KBS2,2TV생생정보,3.4
19,KBS1,KBS뉴스7,3.4
